<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.23	19:00:00	1.08274	1.08289	1.08209	1.08247	5373	0	0
2024.02.23	20:00:00	1.08247	1.08295	1.08226	1.08264	4355	0	2
2024.02.23	21:00:00	1.08264	1.08265	1.08198	1.08228	3487	0	0
2024.02.23	22:00:00	1.08229	1.08245	1.08174	1.08222	3693	0	2
2024.02.23	23:00:00	1.08222	1.08225	1.08175	1.08184	886	0	1
2024.02.26	00:00:00	1.08309	1.08309	1.08153	1.08221	988	0	9
2024.02.26	01:00:00	1.08226	1.08237	1.08187	1.08189	6841	0	3
2024.02.26	02:00:00	1.08190	1.08202	1.08158	1.08165	2664	0	0
2024.02.26	03:00:00	1.08164	1.08194	1.08125	1.08162	2491	0	4
2024.02.26	04:00:00	1.08164	1.08177	1.08140	1.08170	1750	0	0
2024.02.26	05:00:00	1.08172	1.08193	1.08157	1.08184	1398	0	0
2024.02.26	06:00:00	1.08186	1.08227	1.08170	1.08210	1504	0	0
2024.02.26	07:00:00	1.08212	1.08241	1.08185	1.08230	1933	0	0
2024.02.26	08:00:00	1.08229	1.08256	1.08218	1.08240	2233	0	0
2024.02.26	09:00:00	1.08240	1.08368	1.08226	1.08318	7180	0	1
2024.02.26	10:00:00	1.08321	1.08358	1.08269	1.08318	7374	0	1
2024.02.26	11:00:00	1.08318	1.08405	1.08304	1.08399	6916	0	1
2024.02.26	12:00:00	1.08400	1.08489	1.08383	1.08477	6532	0	1
2024.02.26	13:00:00	1.08478	1.08540	1.08447	1.08519	6447	0	1
2024.02.26	14:00:00	1.08519	1.08597	1.08488	1.08494	6538	0	0
2024.02.26	15:00:00	1.08493	1.08590	1.08482	1.08579	8128	0	0
2024.02.26	16:00:00	1.08580	1.08588	1.08438	1.08462	9622	0	0
2024.02.26	17:00:00	1.08462	1.08544	1.08386	1.08509	10064	0	0
2024.02.26	18:00:00	1.08509	1.08557	1.08469	1.08540	6552	0	0
2024.02.26	19:00:00	1.08540	1.08550	1.08433	1.08451	5552	0	2
2024.02.26	20:00:00	1.08452	1.08459	1.08394	1.08445	7382	0	2
2024.02.26	21:00:00	1.08446	1.08476	1.08437	1.08461	3436	0	2
2024.02.26	22:00:00	1.08463	1.08527	1.08459	1.08505	4895	0	2
2024.02.26	23:00:00	1.08494	1.08513	1.08483	1.08484	703	0	0
2024.02.27	00:00:00	1.08502	1.08507	1.08449	1.08489	424	0	8
2024.02.27	01:00:00	1.08494	1.08513	1.08482	1.08502	1103	0	1
2024.02.27	02:00:00	1.08501	1.08508	1.08466	1.08474	1622	0	4
2024.02.27	03:00:00	1.08473	1.08508	1.08450	1.08498	1618	0	0
2024.02.27	04:00:00	1.08499	1.08535	1.08479	1.08512	1713	0	0
2024.02.27	05:00:00	1.08513	1.08530	1.08484	1.08526	1474	0	0
2024.02.27	06:00:00	1.08527	1.08555	1.08521	1.08532	2170	0	0
2024.02.27	07:00:00	1.08532	1.08542	1.08483	1.08517	2171	0	0
2024.02.27	08:00:00	1.08519	1.08526	1.08468	1.08501	5985	0	2
2024.02.27	09:00:00	1.08500	1.08626	1.08496	1.08562	6893	0	1
2024.02.27	10:00:00	1.08561	1.08661	1.08527	1.08577	8228	0	1
2024.02.27	11:00:00	1.08576	1.08595	1.08516	1.08528	6475	0	1
2024.02.27	12:00:00	1.08530	1.08533	1.08416	1.08516	7068	0	1
2024.02.27	13:00:00	1.08516	1.08592	1.08476	1.08576	5421	0	1
2024.02.27	14:00:00	1.08576	1.08633	1.08555	1.08568	6191	0	0
2024.02.27	15:00:00	1.08567	1.08580	1.08447	1.08478	10025	0	0
2024.02.27	16:00:00	1.08478	1.08510	1.08357	1.08401	9341	0	0
2024.02.27	17:00:00	1.08400	1.08512	1.08328	1.08467	9801	0	0
2024.02.27	18:00:00	1.08467	1.08580	1.08446	1.08560	8768	0	0
2024.02.27	19:00:00	1.08560	1.08565	1.08486	1.08507	5624	0	2
2024.02.27	20:00:00	1.08508	1.08567	1.08485	1.08494	5517	0	2
2024.02.27	21:00:00	1.08495	1.08496	1.08406	1.08440	5594	0	2
2024.02.27	22:00:00	1.08440	1.08477	1.08416	1.08441	3204	0	2
2024.02.27	23:00:00	1.08429	1.08460	1.08422	1.08431	629	0	0
2024.02.28	00:00:00	1.08432	1.08468	1.08405	1.08436	1137	0	8
2024.02.28	01:00:00	1.08442	1.08456	1.08407	1.08410	897	0	0
2024.02.28	02:00:00	1.08409	1.08457	1.08402	1.08445	1449	0	0
2024.02.28	03:00:00	1.08446	1.08446	1.08374	1.08391	2843	0	4
2024.02.28	04:00:00	1.08392	1.08402	1.08366	1.08373	1834	0	4
2024.02.28	05:00:00	1.08375	1.08381	1.08325	1.08341	2836	0	0
2024.02.28	06:00:00	1.08341	1.08357	1.08314	1.08321	2447	0	0
2024.02.28	07:00:00	1.08319	1.08332	1.08250	1.08268	4239	0	0
2024.02.28	08:00:00	1.08267	1.08294	1.08218	1.08223	4585	0	2
2024.02.28	09:00:00	1.08223	1.08249	1.08163	1.08232	7435	0	1
2024.02.28	10:00:00	1.08233	1.08242	1.08082	1.08091	8989	0	1
2024.02.28	11:00:00	1.08092	1.08126	1.07963	1.07998	10088	0	1
2024.02.28	12:00:00	1.07998	1.08177	1.07992	1.08156	8573	0	1
2024.02.28	13:00:00	1.08156	1.08180	1.08108	1.08155	6132	0	1
2024.02.28	14:00:00	1.08155	1.08211	1.08071	1.08088	7361	0	0
2024.02.28	15:00:00	1.08087	1.08308	1.08066	1.08279	11511	0	0
2024.02.28	16:00:00	1.08279	1.08339	1.08212	1.08299	11672	0	0
2024.02.28	17:00:00	1.08299	1.08379	1.08259	1.08342	9365	0	0
2024.02.28	18:00:00	1.08340	1.08424	1.08311	1.08419	7262	0	0
2024.02.28	19:00:00	1.08418	1.08460	1.08337	1.08382	6493	0	2
2024.02.28	20:00:00	1.08383	1.08407	1.08327	1.08343	4756	0	0
2024.02.28	21:00:00	1.08343	1.08372	1.08322	1.08335	3599	0	2
2024.02.28	22:00:00	1.08336	1.08399	1.08329	1.08380	2897	0	2
2024.02.28	23:00:00	1.08368	1.08393	1.08347	1.08369	679	0	1
2024.02.29	00:00:00	1.08372	1.08395	1.08317	1.08366	940	0	3
2024.02.29	01:00:00	1.08371	1.08405	1.08371	1.08382	963	0	1
2024.02.29	02:00:00	1.08383	1.08399	1.08344	1.08361	1826	0	0
2024.02.29	03:00:00	1.08362	1.08404	1.08277	1.08288	3696	0	4
2024.02.29	04:00:00	1.08288	1.08367	1.08284	1.08363	3827	0	4
2024.02.29	05:00:00	1.08363	1.08378	1.08334	1.08368	3660	0	0
2024.02.29	06:00:00	1.08367	1.08378	1.08337	1.08361	2819	0	0
2024.02.29	07:00:00	1.08362	1.08375	1.08314	1.08353	3172	0	4
2024.02.29	08:00:00	1.08352	1.08382	1.08319	1.08329	3709	0	2
2024.02.29	09:00:00	1.08327	1.08391	1.08256	1.08287	7291	0	1
2024.02.29	10:00:00	1.08287	1.08475	1.08284	1.08378	9802	0	1
2024.02.29	11:00:00	1.08379	1.08521	1.08375	1.08507	8867	0	1
2024.02.29	12:00:00	1.08505	1.08545	1.08377	1.08380	8295	0	1
2024.02.29	13:00:00	1.08378	1.08431	1.08287	1.08344	7572	0	1
2024.02.29	14:00:00	1.08343	1.08361	1.08265	1.08291	7158	0	0
2024.02.29	15:00:00	1.08292	1.08473	1.08217	1.08379	15514	0	0
2024.02.29	16:00:00	1.08378	1.08504	1.08360	1.08465	11328	0	0
2024.02.29	17:00:00	1.08465	1.08560	1.08190	1.08226	13513	0	0
2024.02.29	18:00:00	1.08226	1.08251	1.08043	1.08062	11550	0	0
2024.02.29	19:00:00	1.08062	1.08074	1.07957	1.07998	7920	0	2
2024.02.29	20:00:00	1.07998	1.08101	1.07982	1.08091	6271	0	2
2024.02.29	21:00:00	1.08092	1.08113	1.08007	1.08025	5465	0	2
2024.02.29	22:00:00	1.08027	1.08095	1.08026	1.08084	4994	0	2
2024.02.29	23:00:00	1.08072	1.08074	1.08027	1.08038	1055	0	0
2024.03.01	00:00:00	1.08045	1.08049	1.07963	1.08036	2479	0	11
2024.03.01	01:00:00	1.08042	1.08056	1.08018	1.08055	1342	0	1
2024.03.01	02:00:00	1.08055	1.08125	1.08050	1.08112	1981	0	0
2024.03.01	03:00:00	1.08115	1.08213	1.08106	1.08213	2659	0	0
2024.03.01	04:00:00	1.08212	1.08218	1.08163	1.08182	2771	0	0
2024.03.01	05:00:00	1.08183	1.08211	1.08163	1.08167	1420	0	0
2024.03.01	06:00:00	1.08168	1.08170	1.08118	1.08134	1475	0	0
2024.03.01	07:00:00	1.08134	1.08140	1.08107	1.08119	1713	0	0
2024.03.01	08:00:00	1.08120	1.08140	1.08079	1.08092	2535	0	0
2024.03.01	09:00:00	1.08090	1.08176	1.08086	1.08125	5824	0	1
2024.03.01	10:00:00	1.08125	1.08200	1.08088	1.08114	8202	0	1
2024.03.01	11:00:00	1.08114	1.08178	1.08083	1.08154	6888	0	1
2024.03.01	12:00:00	1.08154	1.08227	1.07982	1.08105	10333	0	1
2024.03.01	13:00:00	1.08106	1.08191	1.08101	1.08183	6492	0	1
2024.03.01	14:00:00	1.08184	1.08248	1.08118	1.08129	7302	0	0
2024.03.01	15:00:00	1.08127	1.08155	1.08077	1.08128	8592	0	0
2024.03.01	16:00:00	1.08128	1.08207	1.07979	1.07999	9580	0	0
2024.03.01	17:00:00	1.08009	1.08418	1.08009	1.08351	17880	0	0
2024.03.01	18:00:00	1.08350	1.08369	1.08231	1.08309	8778	0	0
2024.03.01	19:00:00	1.08309	1.08399	1.08285	1.08376	4701	0	2
2024.03.01	20:00:00	1.08375	1.08426	1.08311	1.08399	5092	0	2
2024.03.01	21:00:00	1.08398	1.08433	1.08378	1.08412	3750	0	2
2024.03.01	22:00:00	1.08412	1.08414	1.08346	1.08375	4436	0	2
2024.03.01	23:00:00	1.08364	1.08399	1.08319	1.08387	1049	0	1
2024.03.04	00:00:00	1.08400	1.08416	1.08290	1.08391	1003	0	8
2024.03.04	01:00:00	1.08396	1.08442	1.08396	1.08414	1683	0	3
2024.03.04	02:00:00	1.08417	1.08481	1.08404	1.08456	6465	0	0
2024.03.04	03:00:00	1.08457	1.08458	1.08382	1.08400	5604	0	1
2024.03.04	04:00:00	1.08400	1.08459	1.08383	1.08452	4115	0	0
2024.03.04	05:00:00	1.08451	1.08457	1.08419	1.08437	1739	0	0
2024.03.04	06:00:00	1.08438	1.08457	1.08429	1.08436	1293	0	0
2024.03.04	07:00:00	1.08435	1.08466	1.08426	1.08442	1854	0	0
2024.03.04	08:00:00	1.08439	1.08479	1.08426	1.08467	4033	0	2
2024.03.04	09:00:00	1.08468	1.08541	1.08450	1.08537	8698	0	1
2024.03.04	10:00:00	1.08537	1.08580	1.08375	1.08448	10312	0	1
2024.03.04	11:00:00	1.08447	1.08523	1.08420	1.08492	7233	0	1
2024.03.04	12:00:00	1.08491	1.08550	1.08455	1.08536	4116	0	1
2024.03.04	13:00:00	1.08537	1.08569	1.08517	1.08562	4316	0	1
2024.03.04	14:00:00	1.08562	1.08577	1.08414	1.08427	6021	0	0
2024.03.04	15:00:00	1.08427	1.08500	1.08400	1.08486	9621	0	0
2024.03.04	16:00:00	1.08487	1.08620	1.08448	1.08595	9779	0	0
2024.03.04	17:00:00	1.08595	1.08638	1.08552	1.08630	8679	0	0
2024.03.04	18:00:00	1.08630	1.08670	1.08566	1.08614	7985	0	0
2024.03.04	19:00:00	1.08613	1.08624	1.08553	1.08578	6114	0	0
2024.03.04	20:00:00	1.08579	1.08606	1.08555	1.08563	3733	0	2
2024.03.04	21:00:00	1.08563	1.08585	1.08550	1.08565	3268	0	2
2024.03.04	22:00:00	1.08566	1.08596	1.08553	1.08558	3684	0	2
2024.03.04	23:00:00	1.08546	1.08563	1.08530	1.08530	798	0	1
2024.03.05	00:00:00	1.08548	1.08566	1.08505	1.08528	5830	0	8
2024.03.05	01:00:00	1.08533	1.08581	1.08533	1.08538	989	0	1
2024.03.05	02:00:00	1.08539	1.08552	1.08511	1.08528	1619	0	1
2024.03.05	03:00:00	1.08528	1.08545	1.08472	1.08493	2921	0	4
2024.03.05	04:00:00	1.08493	1.08518	1.08481	1.08499	2867	0	0
2024.03.05	05:00:00	1.08500	1.08548	1.08493	1.08540	1520	0	0
2024.03.05	06:00:00	1.08541	1.08543	1.08496	1.08504	1505	0	0
2024.03.05	07:00:00	1.08505	1.08540	1.08489	1.08527	2071	0	0
2024.03.05	08:00:00	1.08528	1.08531	1.08444	1.08467	3893	0	0
2024.03.05	09:00:00	1.08468	1.08513	1.08415	1.08461	6908	0	1
2024.03.05	10:00:00	1.08460	1.08520	1.08429	1.08474	8926	0	1
2024.03.05	11:00:00	1.08473	1.08559	1.08468	1.08514	7698	0	1
2024.03.05	12:00:00	1.08512	1.08549	1.08491	1.08502	4966	0	1
2024.03.05	13:00:00	1.08502	1.08536	1.08476	1.08500	5474	0	1
2024.03.05	14:00:00	1.08500	1.08505	1.08454	1.08474	5337	0	0
2024.03.05	15:00:00	1.08474	1.08516	1.08419	1.08462	8470	0	0
2024.03.05	16:00:00	1.08463	1.08545	1.08401	1.08454	9585	0	0
2024.03.05	17:00:00	1.08458	1.08765	1.08458	1.08712	13643	0	0
2024.03.05	18:00:00	1.08713	1.08721	1.08578	1.08611	9058	0	0
2024.03.05	19:00:00	1.08609	1.08645	1.08576	1.08598	5144	0	2
2024.03.05	20:00:00	1.08599	1.08601	1.08512	1.08526	4700	0	2
2024.03.05	21:00:00	1.08526	1.08578	1.08510	1.08528	6940	0	2
2024.03.05	22:00:00	1.08528	1.08584	1.08487	1.08575	5326	0	2
2024.03.05	23:00:00	1.08564	1.08584	1.08543	1.08545	804	0	0
2024.03.06	00:00:00	1.08560	1.08566	1.08524	1.08556	1883	0	9
2024.03.06	01:00:00	1.08561	1.08588	1.08551	1.08553	1253	0	2
2024.03.06	02:00:00	1.08553	1.08556	1.08490	1.08497	2418	0	0
2024.03.06	03:00:00	1.08496	1.08500	1.08417	1.08437	3548	0	4
2024.03.06	04:00:00	1.08437	1.08532	1.08435	1.08525	4723	0	4
2024.03.06	05:00:00	1.08525	1.08530	1.08500	1.08506	2208	0	0
2024.03.06	06:00:00	1.08505	1.08521	1.08492	1.08516	2178	0	0
2024.03.06	07:00:00	1.08518	1.08569	1.08514	1.08549	2626	0	0
2024.03.06	08:00:00	1.08549	1.08606	1.08544	1.08594	3431	0	2
2024.03.06	09:00:00	1.08595	1.08665	1.08582	1.08617	7376	0	1
2024.03.06	10:00:00	1.08619	1.08743	1.08589	1.08728	8544	0	1
2024.03.06	11:00:00	1.08731	1.08778	1.08692	1.08763	6625	0	1
2024.03.06	12:00:00	1.08762	1.08796	1.08732	1.08773	5584	0	1
2024.03.06	13:00:00	1.08773	1.08785	1.08712	1.08757	4865	0	1
2024.03.06	14:00:00	1.08756	1.08788	1.08674	1.08689	6009	0	0
2024.03.06	15:00:00	1.08689	1.08849	1.08682	1.08845	12620	0	0
2024.03.06	16:00:00	1.08845	1.08896	1.08829	1.08870	10438	0	0
2024.03.06	17:00:00	1.08872	1.09088	1.08811	1.09049	12707	0	0
2024.03.06	18:00:00	1.09050	1.09151	1.08994	1.09122	10802	0	0
2024.03.06	19:00:00	1.09121	1.09154	1.08991	1.09022	10409	0	2
2024.03.06	20:00:00	1.09023	1.09077	1.09003	1.09031	6803	0	2
2024.03.06	21:00:00	1.09030	1.09030	1.08929	1.08966	9803	0	2
2024.03.06	22:00:00	1.08964	1.08995	1.08926	1.08988	4921	0	2
2024.03.06	23:00:00	1.08978	1.08987	1.08941	1.08973	683	0	1
2024.03.07	00:00:00	1.08975	1.09007	1.08925	1.08967	1479	0	3
2024.03.07	01:00:00	1.08972	1.09014	1.08972	1.08993	1858	0	0
2024.03.07	02:00:00	1.08994	1.09075	1.08992	1.09029	2933	0	4
2024.03.07	03:00:00	1.09030	1.09040	1.08961	1.08977	4104	0	0
2024.03.07	04:00:00	1.08977	1.08991	1.08932	1.08982	3086	0	4
2024.03.07	05:00:00	1.08980	1.09013	1.08951	1.09004	1913	0	0
2024.03.07	06:00:00	1.09003	1.09056	1.09001	1.09034	2687	0	4
2024.03.07	07:00:00	1.09033	1.09056	1.08994	1.09002	2728	0	4
2024.03.07	08:00:00	1.09002	1.09030	1.08983	1.09015	2845	0	2
2024.03.07	09:00:00	1.09015	1.09043	1.08912	1.08935	8023	0	1
2024.03.07	10:00:00	1.08935	1.08980	1.08875	1.08978	8712	0	1
2024.03.07	11:00:00	1.08977	1.09029	1.08926	1.09016	5993	0	1
2024.03.07	12:00:00	1.09016	1.09020	1.08895	1.08964	7063	0	1
2024.03.07	13:00:00	1.08964	1.08992	1.08921	1.08939	5611	0	1
2024.03.07	14:00:00	1.08942	1.09004	1.08921	1.08944	5283	0	0
2024.03.07	15:00:00	1.08946	1.08969	1.08676	1.08722	14629	0	0
2024.03.07	16:00:00	1.08722	1.09197	1.08690	1.09153	16263	0	0
2024.03.07	17:00:00	1.09153	1.09310	1.09079	1.09300	12358	0	0
2024.03.07	18:00:00	1.09300	1.09419	1.09246	1.09401	9729	0	0
2024.03.07	19:00:00	1.09400	1.09415	1.09310	1.09369	6910	0	2
2024.03.07	20:00:00	1.09367	1.09446	1.09362	1.09421	5195	0	2
2024.03.07	21:00:00	1.09420	1.09489	1.09404	1.09467	3991	0	2
2024.03.07	22:00:00	1.09468	1.09493	1.09422	1.09469	3418	0	2
2024.03.07	23:00:00	1.09469	1.09486	1.09445	1.09465	817	0	0
2024.03.08	00:00:00	1.09472	1.09476	1.09409	1.09456	3196	0	8
2024.03.08	01:00:00	1.09461	1.09514	1.09461	1.09509	924	0	2
2024.03.08	02:00:00	1.09508	1.09557	1.09500	1.09510	2563	0	0
2024.03.08	03:00:00	1.09511	1.09527	1.09463	1.09478	2561	0	4
2024.03.08	04:00:00	1.09478	1.09507	1.09446	1.09455	2968	0	4
2024.03.08	05:00:00	1.09454	1.09478	1.09438	1.09472	1748	0	0
2024.03.08	06:00:00	1.09471	1.09492	1.09442	1.09454	1690	0	0
2024.03.08	07:00:00	1.09456	1.09484	1.09447	1.09464	1669	0	0
2024.03.08	08:00:00	1.09464	1.09492	1.09441	1.09481	2874	0	2
2024.03.08	09:00:00	1.09480	1.09512	1.09314	1.09339	8729	0	1
2024.03.08	10:00:00	1.09339	1.09391	1.09289	1.09358	7771	0	1
2024.03.08	11:00:00	1.09358	1.09376	1.09258	1.09353	8734	0	1
2024.03.08	12:00:00	1.09353	1.09372	1.09260	1.09333	6652	0	1
2024.03.08	13:00:00	1.09335	1.09391	1.09293	1.09345	5695	0	1
2024.03.08	14:00:00	1.09346	1.09352	1.09278	1.09318	5149	0	0
2024.03.08	15:00:00	1.09319	1.09813	1.09183	1.09580	18234	0	0
2024.03.08	16:00:00	1.09580	1.09667	1.09447	1.09577	15989	0	0
2024.03.08	17:00:00	1.09578	1.09618	1.09432	1.09608	10526	0	0
2024.03.08	18:00:00	1.09606	1.09615	1.09373	1.09404	10622	0	0
2024.03.08	19:00:00	1.09403	1.09459	1.09367	1.09392	8577	0	2
2024.03.08	20:00:00	1.09393	1.09400	1.09333	1.09371	6049	0	2
2024.03.08	21:00:00	1.09370	1.09420	1.09343	1.09416	5032	0	2
2024.03.08	22:00:00	1.09416	1.09439	1.09343	1.09362	3466	0	2
2024.03.08	23:00:00	1.09350	1.09407	1.09340	1.09370	958	0	2
2024.03.11	00:00:00	1.09388	1.09394	1.09346	1.09364	723	0	0
2024.03.11	01:00:00	1.09367	1.09435	1.09367	1.09426	2350	0	2
2024.03.11	02:00:00	1.09426	1.09466	1.09381	1.09421	3485	0	4
2024.03.11	03:00:00	1.09421	1.09455	1.09388	1.09404	5103	0	4
2024.03.11	04:00:00	1.09403	1.09420	1.09369	1.09386	2511	0	4
2024.03.11	05:00:00	1.09386	1.09442	1.09376	1.09410	1808	0	0
2024.03.11	06:00:00	1.09411	1.09417	1.09366	1.09384	1731	0	0
2024.03.11	07:00:00	1.09387	1.09419	1.09384	1.09411	2525	0	4
2024.03.11	08:00:00	1.09412	1.09435	1.09353	1.09421	3103	0	2
2024.03.11	09:00:00	1.09421	1.09476	1.09369	1.09418	6254	0	1
2024.03.11	10:00:00	1.09417	1.09483	1.09385	1.09446	7146	0	1
2024.03.11	11:00:00	1.09446	1.09451	1.09337	1.09346	5248	0	1
2024.03.11	12:00:00	1.09346	1.09435	1.09328	1.09416	4915	0	1
2024.03.11	13:00:00	1.09416	1.09436	1.09375	1.09429	3481	0	1
2024.03.11	14:00:00	1.09429	1.09434	1.09292	1.09297	7628	0	0
2024.03.11	15:00:00	1.09296	1.09319	1.09175	1.09197	8639	0	0
2024.03.11	16:00:00	1.09196	1.09250	1.09153	1.09244	8039	0	0
2024.03.11	17:00:00	1.09244	1.09289	1.09144	1.09271	8468	0	0
2024.03.11	18:00:00	1.09271	1.09281	1.09226	1.09272	5509	0	0
2024.03.11	19:00:00	1.09271	1.09303	1.09243	1.09251	5913	0	2
2024.03.11	20:00:00	1.09252	1.09262	1.09182	1.09241	5555	0	2
2024.03.11	21:00:00	1.09241	1.09265	1.09217	1.09261	4499	0	2
2024.03.11	22:00:00	1.09250	1.09268	1.09244	1.09244	703	0	2
2024.03.11	23:00:00	1.09250	1.09256	1.09176	1.09249	4037	0	9
2024.03.12	00:00:00	1.09249	1.09264	1.09233	1.09239	564	0	4
2024.03.12	01:00:00	1.09242	1.09311	1.09242	1.09304	1000	0	3
2024.03.12	02:00:00	1.09304	1.09322	1.09281	1.09284	1967	0	4
2024.03.12	03:00:00	1.09284	1.09343	1.09267	1.09335	2265	0	4
2024.03.12	04:00:00	1.09333	1.09364	1.09298	1.09361	2400	0	3
2024.03.12	05:00:00	1.09360	1.09379	1.09338	1.09361	1741	0	2
2024.03.12	06:00:00	1.09361	1.09382	1.09342	1.09366	1391	0	1
2024.03.12	07:00:00	1.09367	1.09389	1.09363	1.09382	2100	0	2
2024.03.12	08:00:00	1.09381	1.09392	1.09338	1.09381	3052	0	2
2024.03.12	09:00:00	1.09380	1.09395	1.09312	1.09319	6643	0	1
2024.03.12	10:00:00	1.09318	1.09336	1.09211	1.09248	7991	0	1
2024.03.12	11:00:00	1.09247	1.09334	1.09229	1.09303	3549	0	0
2024.03.12	12:00:00	1.09302	1.09344	1.09266	1.09338	1545	0	0
2024.03.12	13:00:00	1.09337	1.09356	1.09320	1.09335	1436	0	0
2024.03.12	14:00:00	1.09335	1.09436	1.09022	1.09200	5990	0	0
2024.03.12	15:00:00	1.09200	1.09231	1.09023	1.09107	6005	0	0
2024.03.12	16:00:00	1.09114	1.09195	1.09063	1.09170	3983	0	0
2024.03.12	17:00:00	1.09170	1.09186	1.09074	1.09175	2835	0	0
2024.03.12	18:00:00	1.09176	1.09190	1.09136	1.09176	2091	0	0
2024.03.12	19:00:00	1.09176	1.09207	1.09127	1.09193	2534	0	0
2024.03.12	20:00:00	1.09192	1.09245	1.09185	1.09241	1487	0	0
2024.03.12	21:00:00	1.09240	1.09259	1.09210	1.09257	1413	0	0
2024.03.12	22:00:00	1.09257	1.09273	1.09250	1.09260	413	0	0
2024.03.12	23:00:00	1.09246	1.09272	1.09228	1.09261	622	0	9
2024.03.13	00:00:00	1.09261	1.09283	1.09247	1.09270	344	0	8
2024.03.13	01:00:00	1.09270	1.09286	1.09260	1.09264	529	0	1
2024.03.13	02:00:00	1.09264	1.09296	1.09258	1.09268	1086	0	0
2024.03.13	03:00:00	1.09268	1.09289	1.09235	1.09239	1383	0	0
2024.03.13	04:00:00	1.09239	1.09275	1.09233	1.09268	1063	0	0
2024.03.13	05:00:00	1.09268	1.09306	1.09251	1.09277	802	0	0
2024.03.13	06:00:00	1.09277	1.09281	1.09221	1.09233	972	0	0
2024.03.13	07:00:00	1.09233	1.09289	1.09227	1.09286	916	0	0
2024.03.13	08:00:00	1.09286	1.09292	1.09253	1.09279	1172	0	0
2024.03.13	09:00:00	1.09280	1.09318	1.09208	1.09267	1936	0	0
2024.03.13	10:00:00	1.09267	1.09327	1.09261	1.09276	2091	0	0
2024.03.13	11:00:00	1.09276	1.09280	1.09201	1.09232	1950	0	0
2024.03.13	12:00:00	1.09232	1.09332	1.09222	1.09305	1576	0	0
2024.03.13	13:00:00	1.09306	1.09457	1.09300	1.09421	1660	0	0
2024.03.13	14:00:00	1.09420	1.09474	1.09336	1.09365	2352	0	0
2024.03.13	15:00:00	1.09365	1.09420	1.09359	1.09371	2788	0	0
2024.03.13	16:00:00	1.09371	1.09443	1.09314	1.09420	3104	0	0
2024.03.13	17:00:00	1.09420	1.09471	1.09380	1.09435	2636	0	0
2024.03.13	18:00:00	1.09435	1.09494	1.09400	1.09490	2172	0	0
2024.03.13	19:00:00	1.09490	1.09637	1.09485	1.09570	2184	0	0
2024.03.13	20:00:00	1.09570	1.09584	1.09503	1.09509	1566	0	0
2024.03.13	21:00:00	1.09509	1.09517	1.09456	1.09472	1455	0	0
2024.03.13	22:00:00	1.09472	1.09492	1.09460	1.09461	574	0	0
2024.03.13	23:00:00	1.09467	1.09517	1.09429	1.09473	741	0	9
2024.03.14	00:00:00	1.09475	1.09506	1.09475	1.09482	434	0	10
2024.03.14	01:00:00	1.09482	1.09525	1.09482	1.09525	618	0	9
2024.03.14	02:00:00	1.09525	1.09547	1.09460	1.09487	855	0	0
2024.03.14	03:00:00	1.09487	1.09527	1.09452	1.09487	1219	0	0
2024.03.14	04:00:00	1.09488	1.09498	1.09429	1.09438	675	0	0
2024.03.14	05:00:00	1.09438	1.09452	1.09412	1.09422	762	0	0
2024.03.14	06:00:00	1.09422	1.09427	1.09390	1.09424	617	0	0
2024.03.14	07:00:00	1.09424	1.09429	1.09391	1.09396	785	0	0
2024.03.14	08:00:00	1.09396	1.09418	1.09369	1.09377	960	0	0
2024.03.14	09:00:00	1.09376	1.09428	1.09318	1.09352	2092	0	0
2024.03.14	10:00:00	1.09352	1.09440	1.09352	1.09377	2365	0	0
2024.03.14	11:00:00	1.09377	1.09443	1.09370	1.09413	1836	0	0
2024.03.14	12:00:00	1.09413	1.09453	1.09377	1.09396	1634	0	0
2024.03.14	13:00:00	1.09395	1.09434	1.09377	1.09413	1355	0	0
2024.03.14	14:00:00	1.09416	1.09447	1.09242	1.09298	4582	0	0
2024.03.14	15:00:00	1.09298	1.09311	1.09088	1.09117	4624	0	0
2024.03.14	16:00:00	1.09117	1.09141	1.08960	1.08978	3921	0	0
2024.03.14	17:00:00	1.08975	1.08996	1.08829	1.08876	3374	0	0
2024.03.14	18:00:00	1.08876	1.08926	1.08847	1.08870	2632	0	0
2024.03.14	19:00:00	1.08870	1.08890	1.08810	1.08864	1695	0	0
2024.03.14	20:00:00	1.08864	1.08899	1.08838	1.08850	1716	0	0
2024.03.14	21:00:00	1.08850	1.08911	1.08808	1.08910	1585	0	0
2024.03.14	22:00:00	1.08911	1.08919	1.08817	1.08825	752	0	0
2024.03.14	23:00:00	1.08821	1.08854	1.08792	1.08845	854	0	8
2024.03.15	00:00:00	1.08845	1.08851	1.08827	1.08835	366	0	7
2024.03.15	01:00:00	1.08835	1.08846	1.08820	1.08823	741	0	8
2024.03.15	02:00:00	1.08822	1.08845	1.08759	1.08779	1251	0	0
2024.03.15	03:00:00	1.08779	1.08800	1.08754	1.08770	1024	0	0
2024.03.15	04:00:00	1.08769	1.08769	1.08729	1.08732	834	0	0
2024.03.15	05:00:00	1.08732	1.08781	1.08732	1.08769	955	0	0
2024.03.15	06:00:00	1.08769	1.08774	1.08748	1.08764	584	0	0
2024.03.15	07:00:00	1.08763	1.08772	1.08732	1.08769	749	0	0
